y,delta,z,alpha,mu1,mu2,mu3
0.64,-1.76,0.10208945,0.259892,0.10628709,0.6929864,0.20072651
0.64,-1.72,0.106470436,0.26203245,0.10470903,0.692075,0.20321599
0.64,-1.68,0.11085455,0.26418853,0.103147626,0.6911257,0.20572668
0.64,-1.64,0.115241244,0.26635998,0.10160289,0.6901387,0.20825833
0.64,-1.6,0.11963008,0.2685466,0.10007502,0.68911433,0.21081068
0.64,-1.56,0.12402063,0.27074808,0.09856403,0.68805254,0.21338335
0.64,-1.52,0.12841223,0.27296418,0.09707005,0.68695384,0.21597604
0.64,-1.48,0.13280436,0.27519453,0.095593214,0.68581843,0.21858831
0.64,-1.44,0.1371965,0.2774388,0.094133586,0.6846466,0.22121978
0.64,-1.4,0.14158802,0.27969664,0.09269127,0.68343866,0.22387002
0.64,-1.36,0.14597824,0.28196764,0.09126636,0.68219507,0.22653855
0.64,-1.32,0.15036665,0.28425157,0.08985886,0.68091613,0.22922501
0.64,-1.28,0.15475251,0.28654778,0.08846897,0.6796023,0.23192869
0.64,-1.24,0.15913515,0.28885594,0.08709668,0.6782541,0.23464917
0.64,-1.2,0.16351381,0.2911755,0.08574212,0.67687213,0.23738576
0.64,-1.16,0.16788787,0.29350612,0.08440529,0.67545664,0.24013801
0.64,-1.12,0.17225654,0.29584718,0.083086304,0.6740085,0.2429052
0.64,-1.08,0.17661901,0.2981981,0.08178524,0.6725282,0.24568664
0.64,-1.04,0.18097457,0.30055842,0.08050211,0.67101616,0.24848169
0.64,-1.0,0.18532239,0.3029275,0.07923694,0.6694734,0.2512896
0.64,-0.96,0.18966174,0.30530486,0.07798981,0.66790044,0.25410977
0.64,-0.92,0.1939917,0.30768973,0.07676071,0.66629803,0.25694126
0.64,-0.88,0.19831154,0.31008157,0.07554964,0.66466695,0.2597834
0.64,-0.84,0.20262045,0.3124798,0.074356645,0.663008,0.2626354
0.64,-0.8,0.20691755,0.3148836,0.073181756,0.6613218,0.26549637
0.64,-0.76,0.21120213,0.31729254,0.07202486,0.65960944,0.26836568
0.64,-0.72,0.2154733,0.31970578,0.070886016,0.6578717,0.27124232
0.64,-0.68,0.21973035,0.32212275,0.06976514,0.6561093,0.27412555
0.64,-0.64,0.22397245,0.3245428,0.06866223,0.6543233,0.27701452
0.64,-0.6,0.22819892,0.3269652,0.06757716,0.6525144,0.27990845
0.64,-0.56,0.23240903,0.3293894,0.06650987,0.65068364,0.2828065
0.64,-0.52,0.23660198,0.3318146,0.06546031,0.6488319,0.28570774
0.64,-0.48,0.24077727,0.33424044,0.06442831,0.6469601,0.28861165
0.64,-0.44,0.24493413,0.336666,0.06341382,0.64506894,0.2915172
0.64,-0.4,0.24907206,0.33909082,0.062416643,0.64315957,0.2944237
0.64,-0.36,0.2531905,0.34151435,0.06143669,0.64123285,0.29733047
0.64,-0.32,0.25728887,0.3439359,0.060473766,0.63928956,0.30023664
0.64,-0.28,0.26136672,0.34635505,0.059527773,0.6373306,0.30314165
0.64,-0.24,0.26542372,0.3487712,0.0585984,0.6353567,0.30604482
0.64,-0.2,0.2694593,0.35118392,0.057685614,0.63336897,0.30894542
0.64,-0.16,0.27347332,0.3535927,0.05678909,0.631368,0.31184295
0.64,-0.12,0.27746543,0.35599715,0.055908628,0.6293545,0.31473684
0.64,-0.08,0.28143528,0.3583967,0.055044085,0.6273295,0.31762642
0.64,-0.04,0.28538275,0.3607911,0.054195143,0.6252937,0.32051125
0.64,0.0,0.28930774,0.36317998,0.05336161,0.62324744,0.32339093
0.64,0.04,0.29321006,0.36556298,0.05254323,0.62119186,0.32626492
0.64,0.08,0.29708967,0.3679398,0.051739745,0.61912733,0.32913288
0.64,0.12,0.3009465,0.3703102,0.05095094,0.6170547,0.3319944
0.64,0.16,0.30478066,0.37267387,0.050176483,0.61497426,0.3348492
0.64,0.2,0.30859214,0.3750307,0.049416192,0.61288685,0.33769697
0.64,0.24,0.31238097,0.3773803,0.04866973,0.61079293,0.34053734
0.64,0.28,0.31614736,0.37972265,0.047936887,0.60869294,0.34337014
0.64,0.32,0.3198914,0.3820576,0.047217336,0.6065875,0.34619516
0.64,0.36,0.32361323,0.38438493,0.046510886,0.6044769,0.34901217
0.64,0.4,0.32731315,0.38670465,0.045817204,0.60236174,0.3518211
0.64,0.44,0.33099136,0.38901657,0.045136042,0.60024226,0.3546217
0.64,0.48,0.33464807,0.3913207,0.044467133,0.5981189,0.35741395
0.64,0.52,0.33828354,0.3936169,0.04381025,0.5959921,0.36019766
0.64,0.56,0.3418981,0.3959053,0.04316509,0.59386206,0.3629729
0.64,0.6,0.345492,0.39818564,0.042531405,0.5917291,0.36573943
0.64,0.64,0.34906557,0.40045813,0.041908957,0.58959365,0.36849737
0.64,0.68,0.35261917,0.40272272,0.041297473,0.5874558,0.37124673
0.64,0.72,0.35615304,0.4049793,0.040696733,0.585316,0.3739873
0.64,0.76,0.35966754,0.40722802,0.04010649,0.5831743,0.37671924
0.64,0.8,0.36316305,0.40946883,0.03952651,0.58103096,0.37944245
0.64,0.84,0.36663988,0.4117018,0.038956553,0.5788864,0.38215703
0.64,0.88,0.37009835,0.413927,0.038396403,0.5767406,0.384863
0.64,0.92,0.37353882,0.41614443,0.037845835,0.5745938,0.38756037
0.64,0.96,0.3769616,0.41835415,0.03730466,0.5724462,0.39024913
0.64,1.0,0.38036707,0.42055616,0.03677265,0.57029796,0.39292935
0.64,1.04,0.3837554,0.42275053,0.03624959,0.5681493,0.39560103
0.64,1.08,0.387127,0.42493737,0.03573533,0.5660004,0.3982643
0.64,1.12,0.39048222,0.42711654,0.035229646,0.5638513,0.400919
0.64,1.16,0.3938213,0.4292883,0.034732353,0.56170225,0.40356535
0.64,1.2,0.3971445,0.4314526,0.034243274,0.55955344,0.40620333
0.64,1.24,0.40045205,0.4336093,0.033762276,0.557405,0.40883276
0.64,1.28,0.40374425,0.43575862,0.033289142,0.555257,0.41145387
0.64,1.32,0.40702134,0.43790054,0.032823734,0.55310965,0.4140666
0.64,1.36,0.4102835,0.44003505,0.032365892,0.5509632,0.41667095
0.64,1.4,0.413531,0.4421621,0.031915467,0.5488177,0.41926685
0.64,1.44,0.4167639,0.44428164,0.031472348,0.5466734,0.42185426
0.64,1.48,0.41998252,0.44639385,0.031036336,0.5445304,0.42443323
0.64,1.52,0.42318702,0.44849864,0.030607348,0.5423889,0.42700377
0.64,1.56,0.42637742,0.45059583,0.030185211,0.54024917,0.42956564
0.64,1.6,0.42955384,0.45268553,0.029769847,0.5381113,0.4321189
0.64,1.64,0.4327165,0.45476758,0.029361112,0.53597546,0.43466344
0.64,1.68,0.43586537,0.45684206,0.028958881,0.5338419,0.43719918
0.64,1.72,0.4390007,0.45890886,0.02856304,0.53171086,0.4397261
0.64,1.76,0.44212228,0.46096772,0.028173529,0.5295825,0.4422439
0.64,1.8,0.4452304,0.4630189,0.02779018,0.52745706,0.44475275
0.64,1.84,0.448325,0.46506214,0.027412906,0.52533466,0.44725242
0.64,1.88,0.451406,0.46709722,0.02704166,0.5232157,0.4497426
0.64,1.92,0.45447347,0.4691242,0.026676293,0.5211004,0.45222333
0.64,1.96,0.4575275,0.47114295,0.026316723,0.5189888,0.45469448
0.64,2.0,0.46056786,0.47315326,0.0259629,0.5168813,0.45715573
0.68,-2.0,0.07232569,0.24572462,0.11748371,0.698185,0.1843313
0.68,-1.96,0.07665999,0.24774696,0.11580102,0.69753647,0.18666245
0.68,-1.92,0.08100065,0.24978623,0.11413386,0.69684976,0.18901634
0.68,-1.88,0.08534709,0.2518422,0.11248242,0.69612485,0.1913927
0.68,-1.84,0.089698985,0.25391468,0.11084674,0.69536185,0.19379134
0.68,-1.8,0.094055995,0.25600368,0.10922702,0.6945607,0.19621223
0.68,-1.76,0.098417625,0.25810885,0.10762337,0.6937216,0.19865502
0.68,-1.72,0.1027834,0.26023006,0.1060359,0.69284457,0.20111951
0.68,-1.68,0.10715293,0.26236713,0.104464784,0.69192964,0.20360555
0.68,-1.64,0.11152568,0.2645198,0.10291015,0.69097716,0.20611273
0.68,-1.6,0.11590121,0.2666879,0.10137201,0.68998706,0.20864092
0.68,-1.56,0.12027889,0.26887104,0.09985065,0.6889597,0.21118963
0.68,-1.52,0.12465829,0.271069,0.098346,0.68789536,0.2137586
0.68,-1.48,0.12903878,0.2732815,0.09685832,0.68679416,0.2163475
0.68,-1.44,0.13341978,0.27550814,0.09538768,0.6856565,0.21895584
0.68,-1.4,0.13780065,0.27774858,0.093934156,0.68448263,0.22158325
0.68,-1.36,0.14218086,0.28000253,0.09249784,0.6832729,0.2242293
0.68,-1.32,0.14655963,0.28226945,0.09107894,0.6820277,0.22689338
0.68,-1.28,0.15093632,0.284549,0.089677386,0.6807475,0.22957508
0.68,-1.24,0.15531024,0.28684077,0.0882934,0.67943275,0.23227388
0.68,-1.2,0.15968065,0.28914416,0.08692705,0.6780839,0.23498908
0.68,-1.16,0.1640468,0.2914588,0.08557837,0.6767015,0.23772015
0.68,-1.12,0.16840792,0.29378408,0.084247455,0.67528605,0.24046645
0.68,-1.08,0.17276326,0.29611957,0.0829344,0.6738383,0.24322733
0.68,-1.04,0.17711201,0.2984646,0.08163924,0.6723587,0.24600208
0.68,-1.0,0.1814533,0.30081865,0.08036202,0.67084795,0.24878998
0.68,-0.96,0.18578643,0.30318114,0.07910284,0.66930676,0.25159037
0.68,-0.92,0.19011046,0.30555135,0.07786171,0.6677359,0.25440234
0.68,-0.88,0.19442461,0.30792886,0.07663864,0.666136,0.2572253
0.68,-0.84,0.1987281,0.31031284,0.075433664,0.6645079,0.26005834
0.68,-0.8,0.20301998,0.31270275,0.07424681,0.6628525,0.26290068
0.68,-0.76,0.20729958,0.31509793,0.073078,0.6611705,0.26575157
0.68,-0.72,0.21156596,0.31749764,0.0719273,0.65946263,0.2686101
0.68,-0.68,0.21581845,0.31990132,0.07079463,0.65772986,0.2714755
0.68,-0.64,0.22005622,0.32230827,0.06967994,0.65597314,0.27434692
0.68,-0.6,0.22427848,0.3247178,0.06858319,0.6541932,0.27722353
0.68,-0.56,0.22848456,0.32712933,0.06750431,0.6523911,0.28010458
0.68,-0.52,0.23267375,0.32954222,0.06644318,0.65056753,0.28298926
0.68,-0.48,0.2368454,0.3319558,0.06539977,0.6487236,0.2858767
0.68,-0.44,0.24099886,0.33436945,0.0643739,0.6468599,0.2887662
0.68,-0.4,0.24513358,0.33678263,0.06336544,0.6449776,0.29165697
0.68,-0.36,0.24924895,0.33919474,0.062374286,0.64307743,0.2945483
0.68,-0.32,0.2533445,0.3416052,0.061400272,0.6411603,0.29743943
0.68,-0.28,0.25741976,0.34401345,0.060443226,0.6392271,0.30032972
0.68,-0.24,0.26147434,0.34641904,0.059502948,0.63727856,0.3032185
0.68,-0.2,0.26550782,0.34882146,0.058579274,0.6353156,0.30610517
0.68,-0.16,0.2695199,0.35122022,0.057671983,0.6333389,0.30898908
0.68,-0.12,0.27351028,0.35361493,0.056780882,0.63134944,0.31186968
0.68,-0.08,0.27747867,0.35600513,0.055905726,0.6293478,0.31474644
0.68,-0.04,0.28142494,0.35839045,0.055046286,0.62733483,0.31761888
0.68,0.0,0.28534892,0.36077052,0.05420238,0.62531114,0.32048646
0.68,0.04,0.28925055,0.36314517,0.053373657,0.6232775,0.3233489
0.68,0.08,0.2931297,0.36551383,0.05255998,0.62123436,0.32620564
0.68,0.12,0.29698634,0.36787638,0.051761024,0.6191826,0.32905635
0.68,0.16,0.30082053,0.3702326,0.05097653,0.61712265,0.33190075
0.68,0.2,0.3046323,0.3725823,0.050206274,0.61505514,0.33473855
0.68,0.24,0.30842173,0.37492514,0.049449965,0.6129806,0.33756942
0.68,0.28,0.31218886,0.37726098,0.048707355,0.6108995,0.3403931
0.68,0.32,0.31593394,0.37958977,0.047978155,0.60881245,0.3432094
0.68,0.36,0.31965712,0.38191128,0.04726212,0.6067198,0.3460181
0.68,0.4,0.32335854,0.38422546,0.04655895,0.60462195,0.3488191
0.68,0.44,0.3270385,0.38653225,0.045868393,0.60251933,0.3516123
0.68,0.48,0.3306972,0.38883147,0.045190223,0.60041237,0.35439742
0.68,0.52,0.3343349,0.39112315,0.044524115,0.5983014,0.3571745
0.68,0.56,0.33795187,0.39340723,0.04386984,0.59618676,0.3599434
0.68,0.6,0.34154847,0.39568368,0.04322715,0.5940687,0.3627041
0.68,0.64,0.3451249,0.39795256,0.04259577,0.59194773,0.36545658
0.68,0.68,0.3486815,0.4002137,0.04197549,0.58982384,0.3682007
0.68,0.72,0.35221866,0.40246722,0.041366022,0.5876975,0.3709365
0.68,0.76,0.3557366,0.40471315,0.040767144,0.5855688,0.37366405
0.68,0.8,0.35923576,0.4069515,0.040178616,0.58343816,0.37638322
0.68,0.84,0.3627164,0.4091823,0.039600216,0.5813056,0.37909418
0.68,0.88,0.36617893,0.4114056,0.039031714,0.5791715,0.38179687
0.68,0.92,0.36962357,0.4136213,0.038472906,0.5770359,0.38449118
0.68,0.96,0.37305072,0.4158296,0.037923552,0.57489914,0.38717732
0.68,1.0,0.37646073,0.4180306,0.037383445,0.57276124,0.38985536
0.68,1.04,0.3798538,0.4202241,0.03685241,0.57062244,0.3925251
0.68,1.08,0.38323042,0.42241037,0.036330216,0.56848294,0.3951868
0.68,1.12,0.3865907,0.4245893,0.03581672,0.56634295,0.39784035
0.68,1.16,0.38993505,0.426761,0.035311703,0.56420255,0.40048578
0.68,1.2,0.39326373,0.42892545,0.034814984,0.56206185,0.40312314
0.68,1.24,0.39657697,0.4310828,0.03432639,0.5599211,0.4057525
0.68,1.28,0.3998751,0.43323293,0.033845745,0.5577804,0.40837383
0.68,1.32,0.40315828,0.43537593,0.03337293,0.5556399,0.4109871
0.68,1.36,0.40642682,0.4375118,0.03290776,0.55349994,0.41359237
0.68,1.4,0.40968078,0.43964046,0.03245007,0.5513604,0.4161895
0.68,1.44,0.41292053,0.44176206,0.03199975,0.5492217,0.4187786
0.68,1.48,0.41614616,0.44387653,0.031556617,0.5470838,0.42135963
0.68,1.52,0.4193578,0.4459837,0.031120583,0.544947,0.4239324
0.68,1.56,0.42255566,0.4480838,0.030691458,0.54281145,0.4264971
0.68,1.6,0.42573988,0.4501766,0.030269176,0.54067737,0.4290535
0.68,1.64,0.42891055,0.45226213,0.029853577,0.53854483,0.43160155
0.68,1.68,0.43206775,0.4543404,0.029444562,0.53641415,0.43414128
0.68,1.72,0.43521157,0.45641118,0.029042013,0.5342855,0.43667248
0.68,1.76,0.43834206,0.4584746,0.028645812,0.5321591,0.43919516
0.68,1.8,0.44145933,0.46053037,0.02825587,0.53003514,0.441709
0.68,1.84,0.44456336,0.46257865,0.02787206,0.5279137,0.44421422
0.68,1.88,0.44765416,0.4646191,0.027494328,0.52579534,0.44671038
0.68,1.92,0.45073172,0.46665177,0.027122537,0.52368,0.4491975
0.68,1.96,0.45379606,0.46867645,0.026756616,0.521568,0.45167533
0.68,2.0,0.45684716,0.4706932,0.026396472,0.51945966,0.45414388
0.72,-2.0,0.068738095,0.24406117,0.118890084,0.69869363,0.18241628
0.72,-1.96,0.07305213,0.24606259,0.11720043,0.69807893,0.18472065
0.72,-1.92,0.07737302,0.248081,0.11552595,0.6974262,0.18704781
0.72,-1.88,0.081700355,0.25011626,0.11386683,0.69673556,0.18939759
0.72,-1.84,0.0860338,0.2521683,0.11222312,0.69600695,0.19176991
0.72,-1.8,0.09037293,0.25423688,0.11059506,0.6952404,0.19416454
0.72,-1.76,0.09471725,0.2563219,0.10898276,0.69443595,0.19658133
0.72,-1.72,0.09906638,0.25842315,0.107386366,0.6935936,0.19902001
0.72,-1.68,0.10341982,0.2605405,0.10580599,0.69271356,0.20148043
0.72,-1.64,0.10777711,0.26267356,0.10424181,0.69179595,0.20396224
0.72,-1.6,0.11213767,0.26482224,0.102693945,0.6908409,0.20646518
0.72,-1.56,0.11650104,0.2669862,0.101162516,0.6898485,0.20898898
0.72,-1.52,0.12086664,0.26916525,0.09964768,0.68881905,0.21153331
0.72,-1.48,0.12523386,0.27135897,0.098149545,0.6877528,0.21409771
0.72,-1.44,0.12960209,0.27356702,0.09666828,0.6866499,0.2166818
0.72,-1.4,0.13397078,0.27578917,0.09520394,0.6855108,0.21928528
0.72,-1.36,0.1383392,0.27802497,0.09375666,0.68433577,0.22190757
0.72,-1.32,0.1427067,0.28027403,0.09232655,0.6831252,0.22454822
0.72,-1.28,0.14707257,0.2825359,0.09091381,0.6818795,0.2272067
0.72,-1.24,0.15143612,0.2848102,0.08951842,0.68059903,0.22988251
0.72,-1.2,0.15579653,0.28709638,0.08814056,0.6792844,0.23257506
0.72,-1.16,0.16015303,0.28939393,0.086780325,0.677936,0.23528364
0.72,-1.12,0.16450495,0.29170245,0.085437745,0.67655444,0.23800781
0.72,-1.08,0.16885138,0.29402128,0.084113024,0.6751402,0.24074672
0.72,-1.04,0.17319155,0.29634994,0.08280612,0.6736941,0.2434998
0.72,-1.0,0.17752463,0.29868782,0.08151718,0.67221653,0.24626632
0.72,-0.96,0.18184973,0.30103427,0.080246195,0.67070836,0.24904548
0.72,-0.92,0.18616611,0.30338874,0.07899326,0.66917014,0.25183657
0.72,-0.88,0.19047286,0.30575064,0.077758394,0.6676028,0.25463885
0.72,-0.84,0.19476914,0.3081193,0.07654164,0.6660069,0.2574515
0.72,-0.8,0.19905414,0.31049395,0.07534299,0.6643833,0.26027367
0.72,-0.76,0.20332702,0.3128742,0.07416245,0.6627329,0.26310468
0.72,-0.72,0.20758697,0.3152592,0.073000036,0.66105634,0.26594362
0.72,-0.68,0.2118332,0.31764832,0.07185569,0.6593546,0.26878965
0.72,-0.64,0.21606493,0.320041,0.0707294,0.65762854,0.27164206
0.72,-0.6,0.2202814,0.32243645,0.069621086,0.6558789,0.27449992
0.72,-0.56,0.22448191,0.32483423,0.06853068,0.65410674,0.27736256
0.72,-0.52,0.22866574,0.32723346,0.067458145,0.6523128,0.28022903
0.72,-0.48,0.23283227,0.3296337,0.0664033,0.650498,0.28309867
0.72,-0.44,0.23698086,0.33203435,0.0653661,0.6486632,0.28597072
0.72,-0.4,0.24111089,0.33443472,0.064346395,0.6468093,0.28884435
0.72,-0.36,0.24522187,0.33683425,0.06334406,0.6449371,0.29171884
0.72,-0.32,0.2493133,0.33923256,0.06235889,0.6430475,0.29459363
0.72,-0.28,0.25338462,0.34162882,0.061390813,0.64114136,0.2974678
0.72,-0.24,0.25743553,0.3440228,0.060439542,0.6392196,0.30034092
0.72,-0.2,0.26146564,0.34641385,0.05950496,0.6372827,0.30321226
0.72,-0.16,0.26547462,0.3488016,0.058586847,0.6353318,0.30608135
0.72,-0.12,0.26946217,0.35118562,0.05768498,0.63336754,0.30894747
0.72,-0.08,0.27342805,0.35356548,0.056799114,0.6313907,0.31181023
0.72,-0.04,0.27737212,0.35594085,0.05592909,0.62940186,0.31466907
0.72,0.0,0.28129417,0.35831124,0.05507463,0.6274019,0.31752348
0.72,0.04,0.28519413,0.36067653,0.05423547,0.6253914,0.32037318
0.72,0.08,0.2890719,0.36303625,0.053411383,0.623371,0.3232176
0.72,0.12,0.2929275,0.36539015,0.052602142,0.62134135,0.32605645
0.72,0.16,0.29676095,0.36773813,0.05180745,0.6193031,0.32888946
0.72,0.2,0.30057228,0.37007987,0.051027037,0.61725664,0.33171633
0.72,0.24,0.30436146,0.3724151,0.050260697,0.61520267,0.33453658
0.72,0.28,0.3081288,0.37474382,0.04950809,0.61314166,0.33735028
0.72,0.32,0.31187427,0.37706566,0.048769023,0.6110741,0.3401569
0.72,0.36,0.31559813,0.3793807,0.048043177,0.6090004,0.3429565
0.72,0.4,0.31930056,0.3816887,0.047330316,0.60692096,0.34574875
0.72,0.44,0.3229817,0.3839896,0.04663014,0.6048363,0.34853357
0.72,0.48,0.3266419,0.38628334,0.04594241,0.6027467,0.35131085
0.72,0.52,0.33028132,0.38856983,0.045266893,0.6006527,0.35408044
0.72,0.56,0.33390027,0.39084905,0.04460328,0.59855443,0.35684228
0.72,0.6,0.33749905,0.39312097,0.043951325,0.5964523,0.35959634
0.72,0.64,0.3410779,0.3953856,0.043310788,0.5943467,0.36234254
0.72,0.68,0.3446372,0.39764285,0.04268143,0.59223783,0.3650808
0.72,0.72,0.34817722,0.39989275,0.04206298,0.59012586,0.36781114
0.72,0.76,0.35169828,0.4021354,0.04145522,0.5880112,0.37053362
0.72,0.8,0.35520077,0.40437078,0.040857904,0.5858939,0.37324816
0.72,0.84,0.3586849,0.40659884,0.040270805,0.58377445,0.37595478
0.72,0.88,0.3621511,0.40881968,0.039693676,0.5816528,0.37865344
0.72,0.92,0.36559963,0.41103333,0.039126355,0.5795294,0.3813443
0.72,0.96,0.3690309,0.41323984,0.038568567,0.57740426,0.38402724
0.72,1.0,0.37244517,0.41543916,0.03802015,0.5752775,0.38670233
0.72,1.04,0.37584272,0.41763142,0.03748086,0.57314956,0.3893696
0.72,1.08,0.37922394,0.4198167,0.03695052,0.57102036,0.39202917
0.72,1.12,0.3825891,0.42199486,0.036428925,0.56889015,0.3946809
0.72,1.16,0.38593853,0.42416617,0.035915907,0.56675917,0.39732498
0.72,1.2,0.38927245,0.42633048,0.03541128,0.5646274,0.3999613
0.72,1.24,0.3925911,0.4284879,0.034914862,0.56249523,0.40258992
0.72,1.28,0.39589483,0.4306384,0.03442652,0.5603627,0.40521085
0.72,1.32,0.3991839,0.43278205,0.033946022,0.55822986,0.40782413
0.72,1.36,0.40245843,0.43491885,0.033473257,0.556097,0.41042972
0.72,1.4,0.40571874,0.4370489,0.03300805,0.55396426,0.4130277
0.72,1.44,0.40896496,0.43917203,0.03255029,0.5518318,0.4156179
0.72,1.48,0.41219732,0.4412883,0.03209981,0.5496998,0.41820037
0.72,1.52,0.41541597,0.44339764,0.031656466,0.54756844,0.42077506
0.72,1.56,0.41862106,0.44550017,0.031220146,0.5454379,0.42334196
0.72,1.6,0.42181277,0.44759572,0.030790702,0.54330826,0.42590103
0.72,1.64,0.42499113,0.44968432,0.030368023,0.54117984,0.42845213
0.72,1.68,0.42815635,0.4517659,0.029951992,0.5390528,0.43099523
0.72,1.72,0.43130848,0.45384046,0.02954248,0.5369272,0.43353033
0.72,1.76,0.4344476,0.45590785,0.02913941,0.5348034,0.43605718
0.72,1.8,0.43757373,0.45796803,0.02874264,0.5326816,0.43857577
0.72,1.84,0.4406869,0.46002087,0.028352056,0.530562,0.44108593
0.72,1.88,0.44378725,0.4620664,0.027967617,0.52844477,0.44358766
0.72,1.92,0.44687462,0.46410435,0.02758918,0.5263302,0.44608063
0.72,1.96,0.44994918,0.46613482,0.027216667,0.52421844,0.44856492
0.72,2.0,0.45301074,0.4681576,0.026849983,0.52210987,0.45104024
0.76,-2.0,0.065129824,0.24239774,0.120317034,0.6991794,0.18050353
0.76,-1.96,0.06942211,0.24437757,0.11862099,0.69859856,0.18278037
0.76,-1.92,0.07372192,0.24637458,0.11693972,0.69798017,0.18508016
0.76,-1.88,0.07802871,0.24838847,0.11527342,0.697324,0.18740259
0.76,-1.84,0.08234221,0.25041932,0.11362223,0.69662994,0.18974775
0.76,-1.8,0.08666197,0.2524669,0.11198635,0.69589823,0.19211538
0.76,-1.76,0.0909876,0.25453106,0.11036588,0.6951288,0.19450532
0.76,-1.72,0.09531857,0.2566116,0.10876098,0.6943217,0.19691734
0.76,-1.68,0.09965442,0.25870833,0.107171856,0.69347686,0.19935122
0.76,-1.64,0.1039947,0.2608211,0.10559861,0.69259465,0.20180675
0.76,-1.6,0.108338885,0.26294962,0.104041435,0.691675,0.20428364
0.76,-1.56,0.11268631,0.26509356,0.10250045,0.69071805,0.20678148
0.76,-1.52,0.11703656,0.26725274,0.100975774,0.6897241,0.20930006
0.76,-1.48,0.121388935,0.26942682,0.099467635,0.68869346,0.21183895
0.76,-1.44,0.12574287,0.2716155,0.09797606,0.6876261,0.21439782
0.76,-1.4,0.13009767,0.2738184,0.09650133,0.6865225,0.21697618
0.76,-1.36,0.13445273,0.27603516,0.09504344,0.68538296,0.21957363
0.76,-1.32,0.13880733,0.27826536,0.093602575,0.68420774,0.22218968
0.76,-1.28,0.14316067,0.2805086,0.09217889,0.68299735,0.2248238
0.76,-1.24,0.1475121,0.28276438,0.09077249,0.68175215,0.22747539
0.76,-1.2,0.1518608,0.2850323,0.089383475,0.6804726,0.230144
0.76,-1.16,0.15620606,0.2873118,0.088012,0.6791591,0.2328289
0.76,-1.12,0.16054697,0.28960234,0.08665811,0.67781234,0.23552948
0.76,-1.08,0.16488281,0.2919035,0.08532198,0.67643285,0.23824519
0.76,-1.04,0.16921267,0.29421464,0.08400361,0.6750211,0.24097523
0.76,-1.0,0.17353573,0.29653513,0.08270317,0.6735779,0.24371888
0.76,-0.96,0.1778512,0.2988645,0.08142065,0.67210376,0.24647552
0.76,-0.92,0.18215811,0.30120206,0.08015618,0.6705995,0.24924429
0.76,-0.88,0.18645573,0.30354717,0.07890973,0.6690658,0.25202447
0.76,-0.84,0.19074315,0.30589926,0.077681385,0.6675033,0.25481528
0.76,-0.8,0.19501951,0.30825764,0.07647118,0.6659129,0.2576159
0.76,-0.76,0.199284,0.31062174,0.07527911,0.6642953,0.26042557
0.76,-0.72,0.20353581,0.31299078,0.074105166,0.6626514,0.2632434
0.76,-0.68,0.20777418,0.3153643,0.072949305,0.660982,0.26606876
0.76,-0.64,0.21199825,0.31774142,0.07181153,0.6592879,0.2689006
0.76,-0.6,0.21620734,0.3201217,0.07069173,0.65757,0.27173832
0.76,-0.56,0.22040068,0.3225044,0.06958994,0.6558291,0.27458102
0.76,-0.52,0.22457765,0.32488897,0.068505995,0.654066,0.27742797
0.76,-0.48,0.22873756,0.3272748,0.06743985,0.65228176,0.2802784
0.76,-0.44,0.23287979,0.32966113,0.066391364,0.6504771,0.28313148
